symbol,date,price
MVEU.L,2022/03/18,52.7
OGN,2022/03/18,34.796
PG,2022/03/18,149.312
PPL,2022/03/18,26.437
PRU,2022/03/18,113.829
PYPL,2022/03/18,118.77
RE,2022/03/18,284.936
REET,2022/03/18,28.523
ROL,2022/03/18,34.1
ROST,2022/03/18,92.98
SEGA.L,2022/03/18,104.958
SHY,2022/03/18,83.624
SLV,2022/03/18,23.02
SPMV.L,2022/03/18,79.4
TLT,2022/03/18,132.511
UNH,2022/03/18,504.322
URI,2022/03/18,346.24
V,2022/03/18,218.692
VRSK,2022/03/18,207.841
VXX,2022/03/18,25
WRK,2022/03/18,47.348
XLB,2022/03/18,85.124
XLC,2022/03/18,67.894
XLE,2022/03/18,72.4
XLF,2022/03/18,38.645
XLI,2022/03/18,102.057
XLK,2022/03/18,154.392
XLP,2022/03/18,73.315
XLU,2022/03/18,69.788
XLV,2022/03/18,136.002
XLY,2022/03/18,181.193
XOM,2022/03/18,77.872
ABBV,2022/03/21,157.23
ACN,2022/03/21,322.39
AEP,2022/03/21,93.949
AIZ,2022/03/21,177.507
ALLE,2022/03/21,116.775
AMAT,2022/03/21,133.873
AMP,2022/03/21,297.47
AMZN,2022/03/21,161.492
AVB,2022/03/21,241.359
AVY,2022/03/21,170.028
AXP,2022/03/21,187.852
BDX,2022/03/21,260.193
BF-B,2022/03/21,64.756
BMY,2022/03/21,70.043
BR,2022/03/21,151.24
CARR,2022/03/21,47.1
CDW,2022/03/21,178.236
CE,2022/03/21,142.053
CHTR,2022/03/21,565.77
CNC,2022/03/21,86.75
CNP,2022/03/21,29.31
COP,2022/03/21,101.216
CTAS,2022/03/21,390.288
CZR,2022/03/21,78.49
DG,2022/03/21,227.334
DPZ,2022/03/21,398.894
DRE,2022/03/21,55.76
DXC,2022/03/21,32.99
EWA,2022/03/21,24.909
EWC,2022/03/21,39.919
EWG,2022/03/21,27.611
EWH,2022/03/21,22.551
EWJ,2022/03/21,61.651
EWL,2022/03/21,47.628
EWQ,2022/03/21,33.731
EWT,2022/03/21,62.08
EWU,2022/03/21,32.761
EWY,2022/03/21,70.02
EWZ,2022/03/21,33.96
FTV,2022/03/21,61.307
GOOG,2022/03/21,136.478
GPC,2022/03/21,127.435
GSG,2022/03/21,23.82
HIG,2022/03/21,71.13
HIGH.L,2022/03/21,5.278
HST,2022/03/21,18.354
HYG,2022/03/21,80.261
IAU,2022/03/21,36.78
ICLN,2022/03/21,20.857
IEAA.L,2022/03/21,5.077
IEF,2022/03/21,107.1
IEFM.L,2022/03/21,759.55
IEMG,2022/03/21,54.351
IEUS,2022/03/21,59.827
IEVL.L,2022/03/21,7.196
IGF,2022/03/21,48.255
INDA,2022/03/21,43.88
IUMO.L,2022/03/21,11.37
IUVL.L,2022/03/21,9.09
IVV,2022/03/21,444.742
IWM,2022/03/21,204.498
IXN,2022/03/21,56.334
JPEA.L,2022/03/21,5.322
JPM,2022/03/21,137.407
KR,2022/03/21,55.465
LQD,2022/03/21,118.989
MCHI,2022/03/21,52.704
META,2022/03/21,211.49
MVEU.L,2022/03/21,52.76
OGN,2022/03/21,34.489
PG,2022/03/21,149.879
PPL,2022/03/21,26.665
PRU,2022/03/21,114.679
PYPL,2022/03/21,114.65
RE,2022/03/21,285.175
REET,2022/03/21,28.296
ROL,2022/03/21,33.731
ROST,2022/03/21,90.729
SEGA.L,2022/03/21,103.958
SHY,2022/03/21,83.345
SLV,2022/03/21,23.28
SPMV.L,2022/03/21,79.75
TLT,2022/03/21,129.442
UNH,2022/03/21,505.856
URI,2022/03/21,347.8
V,2022/03/21,216.626
VRSK,2022/03/21,209.917
VXX,2022/03/21,26.01
WRK,2022/03/21,46.682
XLB,2022/03/21,85.831
XLC,2022/03/21,67.258
XLE,2022/03/21,75.318
XLF,2022/03/21,38.607
XLI,2022/03/21,102.287
XLK,2022/03/21,154.098
XLP,2022/03/21,73.409
XLU,2022/03/21,70.254
XLV,2022/03/21,135.899
XLY,2022/03/21,179.675
XOM,2022/03/21,81.366
ABBV,2022/03/22,157.191
ACN,2022/03/22,325.341
AEP,2022/03/22,94.504
AIZ,2022/03/22,178.932
ALLE,2022/03/22,116.994
AMAT,2022/03/22,135.15
AMP,2022/03/22,306.06
AMZN,2022/03/22,164.889
AVB,2022/03/22,239.624
AVY,2022/03/22,170.107
AXP,2022/03/22,190.077
BDX,2022/03/22,257.538
BF-B,2022/03/22,65.932
BMY,2022/03/22,69.816
BR,2022/03/22,151.997
CARR,2022/03/22,47.11
CDW,2022/03/22,177.598
CE,2022/03/22,142.978
CHTR,2022/03/22,574.66
CNC,2022/03/22,87.57
CNP,2022/03/22,29.31
COP,2022/03/22,100.241
CTAS,2022/03/22,391.983
CZR,2022/03/22,80.07
DG,2022/03/22,225.005
DPZ,2022/03/22,395.683
DRE,2022/03/22,55.78
DXC,2022/03/22,33.46
EWA,2022/03/22,25.19
EWC,2022/03/22,40.088
EWG,2022/03/22,28.019
EWH,2022/03/22,22.522
EWJ,2022/03/22,61.839
EWL,2022/03/22,48.02
EWQ,2022/03/22,34.333
EWT,2022/03/22,62.29
EWU,2022/03/22,33.174
EWY,2022/03/22,71.22
EWZ,2022/03/22,34.342
FTV,2022/03/22,61.347
GOOG,2022/03/22,140.278
GPC,2022/03/22,127.316
GSG,2022/03/22,23.65
HIG,2022/03/22,71.399
HIGH.L,2022/03/22,5.28
HST,2022/03/22,18.503
HYG,2022/03/22,80.674
IAU,2022/03/22,36.54
ICLN,2022/03/22,21.145
IEAA.L,2022/03/22,5.065
IEF,2022/03/22,106.513
IEFM.L,2022/03/22,758.45
IEMG,2022/03/22,55.26
IEUS,2022/03/22,60.639
IEVL.L,2022/03/22,7.28
IGF,2022/03/22,48.442
INDA,2022/03/22,44.41
IUMO.L,2022/03/22,11.472
IUVL.L,2022/03/22,9.15
IVV,2022/03/22,450.167
IWM,2022/03/22,206.549
IXN,2022/03/22,57.082
JPEA.L,2022/03/22,5.283
JPM,2022/03/22,140.329
KR,2022/03/22,56.351
LQD,2022/03/22,118.702
MCHI,2022/03/22,54.732
META,2022/03/22,216.65
MVEU.L,2022/03/22,52.98
OGN,2022/03/22,35.064
PG,2022/03/22,151.032
PPL,2022/03/22,26.625
PRU,2022/03/22,117.553
PYPL,2022/03/22,117.87
RE,2022/03/22,290.533
REET,2022/03/22,28.523
ROL,2022/03/22,33.611
ROST,2022/03/22,91.336
SEGA.L,2022/03/22,102.878
SHY,2022/03/22,83.285
SLV,2022/03/22,22.88
SPMV.L,2022/03/22,80.36
TLT,2022/03/22,127.784
UNH,2022/03/22,503.524
URI,2022/03/22,356.36
V,2022/03/22,218.054
VRSK,2022/03/22,210.745
VXX,2022/03/22,25.445
WRK,2022/03/22,47.109
XLB,2022/03/22,86.298
XLC,2022/03/22,68.515
XLE,2022/03/22,74.764
XLF,2022/03/22,39.234
XLI,2022/03/22,102.844
XLK,2022/03/22,156.313
XLP,2022/03/22,73.955
XLU,2022/03/22,70.353
XLV,2022/03/22,135.929
XLY,2022/03/22,184.135
XOM,2022/03/22,81.01
ABBV,2022/03/23,155.629
ACN,2022/03/23,318.416
AEP,2022/03/23,95.258
AIZ,2022/03/23,178.294
ALLE,2022/03/23,112.732
AMAT,2022/03/23,131.099
AMP,2022/03/23,301.76
AMZN,2022/03/23,163.408
AVB,2022/03/23,238.018
AVY,2022/03/23,163.885
AXP,2022/03/23,184.802
BDX,2022/03/23,254.718
BF-B,2022/03/23,64.925
BMY,2022/03/23,70.368
BR,2022/03/23,149.847
CARR,2022/03/23,46.148
CDW,2022/03/23,173.989
CE,2022/03/23,140.799
CHTR,2022/03/23,559.99
CNC,2022/03/23,82.46
CNP,2022/03/23,29.46
COP,2022/03/23,102.802
CTAS,2022/03/23,400.302
CZR,2022/03/23,77
DG,2022/03/23,220.516
DPZ,2022/03/23,392.802
DRE,2022/03/23,55.71
DXC,2022/03/23,32.27
EWA,2022/03/23,25.21
EWC,2022/03/23,39.77
EWG,2022/03/23,27.33
EWH,2022/03/23,22.423
EWJ,2022/03/23,61.473
EWL,2022/03/23,47.432
EWQ,2022/03/23,33.634
EWT,2022/03/23,61.7
EWU,2022/03/23,32.869
EWY,2022/03/23,70.53
EWZ,2022/03/23,34.848
FTV,2022/03/23,60.239
GOOG,2022/03/23,138.504
GPC,2022/03/23,126.65
GSG,2022/03/23,24.49
HIG,2022/03/23,70.504
HIGH.L,2022/03/23,5.274
HST,2022/03/23,18.264
HYG,2022/03/23,80.418
IAU,2022/03/23,36.99
ICLN,2022/03/23,20.817
IEAA.L,2022/03/23,5.072
IEF,2022/03/23,107.23
IEFM.L,2022/03/23,755.3
IEMG,2022/03/23,54.884
IEUS,2022/03/23,59.454
IEVL.L,2022/03/23,7.218
IGF,2022/03/23,48.344
INDA,2022/03/23,43.57
IUMO.L,2022/03/23,11.478
IUVL.L,2022/03/23,9.112
IVV,2022/03/23,444.524
IWM,2022/03/23,202.965
IXN,2022/03/23,56.305
JPEA.L,2022/03/23,5.275
JPM,2022/03/23,137.535
KR,2022/03/23,56.232
LQD,2022/03/23,119.038
MCHI,2022/03/23,54.384
META,2022/03/23,213.46
MVEU.L,2022/03/23,52.555
OGN,2022/03/23,35.054
PG,2022/03/23,149.978
PPL,2022/03/23,26.655
PRU,2022/03/23,115.518
PYPL,2022/03/23,114.65
RE,2022/03/23,290.085
REET,2022/03/23,28.137
ROL,2022/03/23,33.322
ROST,2022/03/23,89.404
SEGA.L,2022/03/23,103.408
SHY,2022/03/23,83.355
SLV,2022/03/23,23.24
SPMV.L,2022/03/23,79.71
TLT,2022/03/23,130.584
UNH,2022/03/23,501.442
URI,2022/03/23,354.43
V,2022/03/23,214.271
VRSK,2022/03/23,207.252
VXX,2022/03/23,25.49
WRK,2022/03/23,45.895
XLB,2022/03/23,85.901
XLC,2022/03/23,67.577
XLE,2022/03/23,76.05
XLF,2022/03/23,38.508
XLI,2022/03/23,101.859
XLK,2022/03/23,153.909
XLP,2022/03/23,73.36
XLU,2022/03/23,70.452
XLV,2022/03/23,133.489
XLY,2022/03/23,181.85
XOM,2022/03/23,82.287
ABBV,2022/03/24,157.456
ACN,2022/03/24,323.175
AEP,2022/03/24,95.685
AIZ,2022/03/24,182.179
ALLE,2022/03/24,112.134
AMAT,2022/03/24,138.252
AMP,2022/03/24,310.281
AMZN,2022/03/24,163.65
AVB,2022/03/24,239.752
AVY,2022/03/24,166.095
AXP,2022/03/24,187.653
BDX,2022/03/24,255.807
BF-B,2022/03/24,66.241
BMY,2022/03/24,71.384
BR,2022/03/24,151.201
CARR,2022/03/24,45.801
CDW,2022/03/24,175.295
CE,2022/03/24,143.157
CHTR,2022/03/24,559.32
CNC,2022/03/24,84.71
CNP,2022/03/24,29.619
COP,2022/03/24,102.97
CTAS,2022/03/24,409.348
CZR,2022/03/24,78.99
DG,2022/03/24,219.869
DPZ,2022/03/24,392.064
DRE,2022/03/24,55.789
DXC,2022/03/24,32.77
EWA,2022/03/24,25.558
EWC,2022/03/24,39.899
EWG,2022/03/24,27.485
EWH,2022/03/24,22.581
EWJ,2022/03/24,62.146
EWL,2022/03/24,47.814
EWQ,2022/03/24,33.896
EWT,2022/03/24,62.26
EWU,2022/03/24,33.095
EWY,2022/03/24,70.96
EWZ,2022/03/24,35.469
FTV,2022/03/24,61.247
GOOG,2022/03/24,141.312
GPC,2022/03/24,127.246
GSG,2022/03/24,24.19
HIG,2022/03/24,71.26
HIGH.L,2022/03/24,5.27
HST,2022/03/24,18.602
HYG,2022/03/24,80.585
IAU,2022/03/24,37.29
ICLN,2022/03/24,21.145
IEAA.L,2022/03/24,5.063
IEF,2022/03/24,106.633
IEFM.L,2022/03/24,751.75
IEMG,2022/03/24,55.25
IEUS,2022/03/24,59.321
IEVL.L,2022/03/24,7.252
IGF,2022/03/24,48.975
INDA,2022/03/24,44.27
IUMO.L,2022/03/24,11.45
IUVL.L,2022/03/24,9.132
IVV,2022/03/24,450.955
IWM,2022/03/24,205.299
IXN,2022/03/24,57.75
JPEA.L,2022/03/24,5.278
JPM,2022/03/24,138.43
KR,2022/03/24,56.531
LQD,2022/03/24,119.088
MCHI,2022/03/24,53.877
META,2022/03/24,219.57
MVEU.L,2022/03/24,52.695
OGN,2022/03/24,35.015
PG,2022/03/24,150.237
PPL,2022/03/24,27.091
PRU,2022/03/24,117.711
PYPL,2022/03/24,116.05
RE,2022/03/24,293.226
REET,2022/03/24,28.32
ROL,2022/03/24,33.441
ROST,2022/03/24,90.081
SEGA.L,2022/03/24,103.214
SHY,2022/03/24,83.33
SLV,2022/03/24,23.61
SPMV.L,2022/03/24,79.9
TLT,2022/03/24,129.561
UNH,2022/03/24,511.635
URI,2022/03/24,358.98
V,2022/03/24,216.896
VRSK,2022/03/24,207.841
VXX,2022/03/24,25.2
WRK,2022/03/24,46.89
XLB,2022/03/24,87.627
XLC,2022/03/24,68.685
XLE,2022/03/24,76.238
XLF,2022/03/24,38.816
XLI,2022/03/24,102.635
XLK,2022/03/24,157.909
XLP,2022/03/24,73.876
XLU,2022/03/24,71.176
XLV,2022/03/24,135.082
XLY,2022/03/24,183.267
XOM,2022/03/24,82.535
ABBV,2022/03/25,158.488
ACN,2022/03/25,325.579
AEP,2022/03/25,96.082
AIZ,2022/03/25,183.783
ALLE,2022/03/25,111.845
AMAT,2022/03/25,136.726
AMP,2022/03/25,313.177
AMZN,2022/03/25,164.774
AVB,2022/03/25,243.735
AVY,2022/03/25,172.388
AXP,2022/03/25,189.034
BDX,2022/03/25,258.316
BF-B,2022/03/25,66.461
BMY,2022/03/25,72.241
BR,2022/03/25,152.047
CARR,2022/03/25,46.019
CDW,2022/03/25,175.604
CE,2022/03/25,143.406
CHTR,2022/03/25,558.26
CNC,2022/03/25,85.59
CNP,2022/03/25,30.245
COP,2022/03/25,105.885
CTAS,2022/03/25,412.251
CZR,2022/03/25,77.4
DG,2022/03/25,220.437
DPZ,2022/03/25,393.599
DRE,2022/03/25,56.446
DXC,2022/03/25,33.54
EWA,2022/03/25,25.694
EWC,2022/03/25,40.296
EWG,2022/03/25,27.485
EWH,2022/03/25,22.364
EWJ,2022/03/25,62.136
EWL,2022/03/25,47.854
EWQ,2022/03/25,33.915
EWT,2022/03/25,61.81
EWU,2022/03/25,33.262
EWY,2022/03/25,70.17
EWZ,2022/03/25,36.004
FTV,2022/03/25,61.477
GOOG,2022/03/25,141.522
GPC,2022/03/25,127.693
GSG,2022/03/25,24.38
HIG,2022/03/25,72.324
HIGH.L,2022/03/25,5.269
HST,2022/03/25,18.99
HYG,2022/03/25,80.005
IAU,2022/03/25,37.16
ICLN,2022/03/25,20.897
IEAA.L,2022/03/25,5.054
IEF,2022/03/25,105.538
IEFM.L,2022/03/25,750.8
IEMG,2022/03/25,54.786
IEUS,2022/03/25,59.611
IEVL.L,2022/03/25,7.254
IGF,2022/03/25,49.576
INDA,2022/03/25,44.25
IUMO.L,2022/03/25,11.478
IUVL.L,2022/03/25,9.208
IVV,2022/03/25,453.228
IWM,2022/03/25,205.578
IXN,2022/03/25,57.53
JPEA.L,2022/03/25,5.268
JPM,2022/03/25,139.641
KR,2022/03/25,56.78
LQD,2022/03/25,118.147
MCHI,2022/03/25,52.793
META,2022/03/25,221.82
MVEU.L,2022/03/25,52.7
OGN,2022/03/25,34.707
PG,2022/03/25,151.977
PPL,2022/03/25,27.349
PRU,2022/03/25,119.391
PYPL,2022/03/25,113.76
RE,2022/03/25,297.212
REET,2022/03/25,28.648
ROL,2022/03/25,33.711
ROST,2022/03/25,89.882
SEGA.L,2022/03/25,102.884
SHY,2022/03/25,83.106
SLV,2022/03/25,23.48
SPMV.L,2022/03/25,80.58
TLT,2022/03/25,127.764
UNH,2022/03/25,511.207
URI,2022/03/25,363.67
V,2022/03/25,218.014
VRSK,2022/03/25,207.601
VXX,2022/03/25,25.2
WRK,2022/03/25,47.726
XLB,2022/03/25,88.61
XLC,2022/03/25,69.014
XLE,2022/03/25,77.91
XLF,2022/03/25,39.314
XLI,2022/03/25,103.273
XLK,2022/03/25,157.819
XLP,2022/03/25,74.491
XLU,2022/03/25,72.208
XLV,2022/03/25,135.71
XLY,2022/03/25,182.948
XOM,2022/03/25,84.336
ABBV,2022/03/28,159.117
ACN,2022/03/28,328.589
AEP,2022/03/28,96.846
AIZ,2022/03/28,182.976
ALLE,2022/03/28,113.021
AMAT,2022/03/28,137.324
AMP,2022/03/28,309.663
AMZN,2022/03/28,168.99
AVB,2022/03/28,246.446
AVY,2022/03/28,172.746
AXP,2022/03/28,188.458
BDX,2022/03/28,260.718
BF-B,2022/03/28,66.65
BMY,2022/03/28,72.074
BR,2022/03/28,153.689
CARR,2022/03/28,46.515
CDW,2022/03/28,176.76
CE,2022/03/28,143.108
CHTR,2022/03/28,565.25
CNC,2022/03/28,85.24
CNP,2022/03/28,30.215
COP,2022/03/28,101.945
CTAS,2022/03/28,422.145
CZR,2022/03/28,76.88
DG,2022/03/28,225.244
DPZ,2022/03/28,397.917
DRE,2022/03/28,57.331
DXC,2022/03/28,32.93
EWA,2022/03/28,25.568
EWC,2022/03/28,40.078
EWG,2022/03/28,27.796
EWH,2022/03/28,22.344
EWJ,2022/03/28,61.206
EWL,2022/03/28,47.844
EWQ,2022/03/28,34.158
EWT,2022/03/28,61.38
EWU,2022/03/28,32.948
EWY,2022/03/28,70.88
EWZ,2022/03/28,35.727
FTV,2022/03/28,62.006
GOOG,2022/03/28,141.95
GPC,2022/03/28,126.799
GSG,2022/03/28,22.97
HIG,2022/03/28,72.016
HIGH.L,2022/03/28,5.274
HST,2022/03/28,19
HYG,2022/03/28,80.507
IAU,2022/03/28,36.48
ICLN,2022/03/28,20.986
IEAA.L,2022/03/28,5.057
IEF,2022/03/28,105.777
IEFM.L,2022/03/28,759.2
IEMG,2022/03/28,54.983
IEUS,2022/03/28,59.621
IEVL.L,2022/03/28,7.272
IGF,2022/03/28,49.478
INDA,2022/03/28,44.6
IUMO.L,2022/03/28,11.525
IUVL.L,2022/03/28,9.168
IVV,2022/03/28,456.408
IWM,2022/03/28,205.648
IXN,2022/03/28,58.188
JPEA.L,2022/03/28,5.312
JPM,2022/03/28,138.607
KR,2022/03/28,56.78
LQD,2022/03/28,118.801
MCHI,2022/03/28,53.41
META,2022/03/28,223.59
MVEU.L,2022/03/28,53.04
OGN,2022/03/28,34.886
PG,2022/03/28,153.021
PPL,2022/03/28,27.527
PRU,2022/03/28,118.6
PYPL,2022/03/28,116.17
RE,2022/03/28,295.98
REET,2022/03/28,28.877
ROL,2022/03/28,34.319
ROST,2022/03/28,91.217
SEGA.L,2022/03/28,103.408
SHY,2022/03/28,83.026
SLV,2022/03/28,22.93
SPMV.L,2022/03/28,81.11
TLT,2022/03/28,128.856
UNH,2022/03/28,511.376
URI,2022/03/28,363.4
V,2022/03/28,220.349
VRSK,2022/03/28,211.194
VXX,2022/03/28,25.73
WRK,2022/03/28,47.279
XLB,2022/03/28,88.213
XLC,2022/03/28,69.233
XLE,2022/03/28,75.981
XLF,2022/03/28,39.204
XLI,2022/03/28,103.302
XLK,2022/03/28,159.694
XLP,2022/03/28,74.799
XLU,2022/03/28,72.674
XLV,2022/03/28,136.696
XLY,2022/03/28,187.826
XOM,2022/03/28,81.97
ABBV,2022/03/29,159.323
ACN,2022/03/29,338.475
AEP,2022/03/29,97.918
AIZ,2022/03/29,180.625
ALLE,2022/03/29,114.584
AMAT,2022/03/29,141.095
AMP,2022/03/29,310.778
AMZN,2022/03/29,169.315
AVB,2022/03/29,254.599
AVY,2022/03/29,178.122
AXP,2022/03/29,189.69
BDX,2022/03/29,262.302
BF-B,2022/03/29,67.338
BMY,2022/03/29,72.192
BR,2022/03/29,156.734
CARR,2022/03/29,47.696
CDW,2022/03/29,180.399
CE,2022/03/29,145.615
CHTR,2022/03/29,572.33
CNC,2022/03/29,84.93
CNP,2022/03/29,30.633
COP,2022/03/29,99.177
CTAS,2022/03/29,430.394
CZR,2022/03/29,81.23
DG,2022/03/29,227.454
DPZ,2022/03/29,410.819
DRE,2022/03/29,58.385
DXC,2022/03/29,33.93
EWA,2022/03/29,25.869
EWC,2022/03/29,40.296
EWG,2022/03/29,28.698
EWH,2022/03/29,22.591
EWJ,2022/03/29,62.414
EWL,2022/03/29,48.785
EWQ,2022/03/29,35.393
EWT,2022/03/29,62.1
EWU,2022/03/29,33.213
EWY,2022/03/29,72.5
EWZ,2022/03/29,36.167
FTV,2022/03/29,63.205
GOOG,2022/03/29,143.25
GPC,2022/03/29,129.422
GSG,2022/03/29,23.05
HIG,2022/03/29,72.99
HIGH.L,2022/03/29,5.326
HST,2022/03/29,19.716
HYG,2022/03/29,81.5
IAU,2022/03/29,36.5
ICLN,2022/03/29,21.294
IEAA.L,2022/03/29,5.064
IEF,2022/03/29,106.304
IEFM.L,2022/03/29,781.6
IEMG,2022/03/29,55.912
IEUS,2022/03/29,61.247
IEVL.L,2022/03/29,7.341
IGF,2022/03/29,49.971
INDA,2022/03/29,45.38
IUMO.L,2022/03/29,11.775
IUVL.L,2022/03/29,9.31
IVV,2022/03/29,462.23
IWM,2022/03/29,211.154
IXN,2022/03/29,59.464
JPEA.L,2022/03/29,5.393
JPM,2022/03/29,138.912
KR,2022/03/29,56.172
LQD,2022/03/29,119.801
MCHI,2022/03/29,54.424
META,2022/03/29,229.86
MVEU.L,2022/03/29,53.545
OGN,2022/03/29,35.034
PG,2022/03/29,154.592
PPL,2022/03/29,28.191
PRU,2022/03/29,119.391
PYPL,2022/03/29,121.18
RE,2022/03/29,300.761
REET,2022/03/29,29.672
ROL,2022/03/29,35.047
ROST,2022/03/29,95.192
SEGA.L,2022/03/29,103.888
SHY,2022/03/29,83.066
SLV,2022/03/29,22.91
SPMV.L,2022/03/29,82.21
TLT,2022/03/29,129.829
UNH,2022/03/29,508.915
URI,2022/03/29,365.2
V,2022/03/29,227.685
VRSK,2022/03/29,214.388
VXX,2022/03/29,24.85
WRK,2022/03/29,47.756
XLB,2022/03/29,88.957
XLC,2022/03/29,70.44
XLE,2022/03/29,75.783
XLF,2022/03/29,39.294
XLI,2022/03/29,104.258
XLK,2022/03/29,163.086
XLP,2022/03/29,75.464
XLU,2022/03/29,73.349
XLV,2022/03/29,137.502
XLY,2022/03/29,191.099
XOM,2022/03/29,81.535
ABBV,2022/03/30,160.865
ACN,2022/03/30,336.259
AEP,2022/03/30,98.642
AIZ,2022/03/30,181.482
ALLE,2022/03/30,112.891
AMAT,2022/03/30,135.469
AMP,2022/03/30,309.166
AMZN,2022/03/30,166.301
AVB,2022/03/30,249.917
AVY,2022/03/30,176.061
AXP,2022/03/30,188.517
BDX,2022/03/30,262.127
BF-B,2022/03/30,67.119
BMY,2022/03/30,72.675
BR,2022/03/30,155.102
CARR,2022/03/30,47.19
CDW,2022/03/30,178.266
CE,2022/03/30,143.934
CHTR,2022/03/30,570.12
CNC,2022/03/30,86.36
CNP,2022/03/30,30.613
COP,2022/03/30,99.876
CTAS,2022/03/30,430.892
CZR,2022/03/30,77.53
DG,2022/03/30,226.409
DPZ,2022/03/30,405.096
DRE,2022/03/30,58.793
DXC,2022/03/30,33.1
EWA,2022/03/30,25.888
EWC,2022/03/30,40.366
EWG,2022/03/30,28.33
EWH,2022/03/30,22.669
EWJ,2022/03/30,61.76
EWL,2022/03/30,48.687
EWQ,2022/03/30,35.199
EWT,2022/03/30,62.12
EWU,2022/03/30,33.351
EWY,2022/03/30,71.55
EWZ,2022/03/30,36.052
FTV,2022/03/30,62.056
GOOG,2022/03/30,142.644
GPC,2022/03/30,127.981
GSG,2022/03/30,23.42
HIG,2022/03/30,73.13
HIGH.L,2022/03/30,5.302
HST,2022/03/30,19.856
HYG,2022/03/30,81.254
IAU,2022/03/30,36.76
ICLN,2022/03/30,21.244
IEAA.L,2022/03/30,5.042
IEF,2022/03/30,106.722
IEFM.L,2022/03/30,779.25
IEMG,2022/03/30,55.754
IEUS,2022/03/30,60.835
IEVL.L,2022/03/30,7.317
IGF,2022/03/30,50.247
INDA,2022/03/30,44.87
IUMO.L,2022/03/30,11.76
IUVL.L,2022/03/30,9.32
IVV,2022/03/30,459.359
IWM,2022/03/30,206.915
IXN,2022/03/30,58.656
JPEA.L,2022/03/30,5.397
JPM,2022/03/30,138.283
KR,2022/03/30,56.152
LQD,2022/03/30,120.079
MCHI,2022/03/30,54.534
META,2022/03/30,227.85
MVEU.L,2022/03/30,53.75
OGN,2022/03/30,35.52
PG,2022/03/30,153.528
PPL,2022/03/30,28.449
PRU,2022/03/30,118.837
PYPL,2022/03/30,118.49
RE,2022/03/30,302.888
REET,2022/03/30,29.444
ROL,2022/03/30,35.336
ROST,2022/03/30,92.263
SEGA.L,2022/03/30,103.988
SHY,2022/03/30,83.126
SLV,2022/03/30,22.94
SPMV.L,2022/03/30,82.5
TLT,2022/03/30,130.842
UNH,2022/03/30,518.969
URI,2022/03/30,359.19
V,2022/03/30,223.523
VRSK,2022/03/30,216.554
VXX,2022/03/30,25
WRK,2022/03/30,47.109
XLB,2022/03/30,88.659
XLC,2022/03/30,69.942
XLE,2022/03/30,76.664
XLF,2022/03/30,39.015
XLI,2022/03/30,104.139
XLK,2022/03/30,160.911
XLP,2022/03/30,75.514
XLU,2022/03/30,73.954
XLV,2022/03/30,137.771
XLY,2022/03/30,188.196
XOM,2022/03/30,82.93
ABBV,2022/03/31,159.254
ACN,2022/03/31,335.037
AEP,2022/03/31,98.989
AIZ,2022/03/31,181.143
ALLE,2022/03/31,109.336
AMAT,2022/03/31,131.478
AMP,2022/03/31,298.973
AMZN,2022/03/31,162.998
AVB,2022/03/31,246.366
AVY,2022/03/31,173.214
AXP,2022/03/31,185.776
BDX,2022/03/31,258.637
BF-B,2022/03/31,66.83
BMY,2022/03/31,72.526
BR,2022/03/31,154.973
CARR,2022/03/31,45.503
CDW,2022/03/31,178.335
CE,2022/03/31,142.172
CHTR,2022/03/31,545.52
CNC,2022/03/31,84.19
CNP,2022/03/31,30.474
COP,2022/03/31,98.79
CTAS,2022/03/31,424.289
CZR,2022/03/31,77.36
DG,2022/03/31,221.591
DPZ,2022/03/31,405.834
DRE,2022/03/31,57.749
DXC,2022/03/31,32.63
EWA,2022/03/31,25.626
EWC,2022/03/31,39.919
EWG,2022/03/31,27.563
EWH,2022/03/31,22.236
EWJ,2022/03/31,61.017
EWL,2022/03/31,48.138
EWQ,2022/03/31,34.343
EWT,2022/03/31,61.45
EWU,2022/03/31,33.046
EWY,2022/03/31,71.23
EWZ,2022/03/31,36.119
FTV,2022/03/31,60.858
GOOG,2022/03/31,139.65
GPC,2022/03/31,125.19
GSG,2022/03/31,22.65
HIG,2022/03/31,71.429
HIGH.L,2022/03/31,5.301
HST,2022/03/31,19.358
HYG,2022/03/31,80.959
IAU,2022/03/31,36.83
ICLN,2022/03/31,21.374
IEAA.L,2022/03/31,5.069
IEF,2022/03/31,106.921
IEFM.L,2022/03/31,771.7
IEMG,2022/03/31,54.914
IEUS,2022/03/31,59.768
IEVL.L,2022/03/31,7.225
IGF,2022/03/31,50.158
INDA,2022/03/31,44.57
IUMO.L,2022/03/31,11.742
IUVL.L,2022/03/31,9.205
IVV,2022/03/31,452.281
IWM,2022/03/31,204.73
IXN,2022/03/31,57.809
JPEA.L,2022/03/31,5.395
JPM,2022/03/31,134.13
KR,2022/03/31,57.148
LQD,2022/03/31,119.801
MCHI,2022/03/31,52.594
META,2022/03/31,222.36
MVEU.L,2022/03/31,53.36
OGN,2022/03/31,34.648
PG,2022/03/31,151.947
PPL,2022/03/31,28.31
PRU,2022/03/31,116.733
PYPL,2022/03/31,115.65
RE,2022/03/31,299.568
REET,2022/03/31,29.056
ROL,2022/03/31,34.947
ROST,2022/03/31,90.121
SEGA.L,2022/03/31,104.278
SHY,2022/03/31,83.126
